id_manutencao,id_rebocador,data_manutencao,tipo_manutencao,componente_afetado,custo_reparo_reais,dias_inativo
2194,61,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,71371,5
2195,62,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,70044,8
2196,65,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,74509,6
2197,68,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,69732,6
2198,69,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,49644,9
2199,73,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,45763,11
2200,74,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,60462,8
2201,77,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,72868,9
2202,2,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,89488,7
2203,11,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,66242,8
2204,15,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,79317,10
2205,20,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,31425,10
2206,24,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,56958,9
2207,29,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,38143,6
2208,37,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,72856,8
2209,40,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,65657,11
2210,41,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,75789,11
2211,43,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,39041,6
2212,48,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,83273,12
2213,50,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,68075,5
2214,52,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,34042,7
2215,56,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,82620,9
2216,63,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,73729,11
2217,70,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,79709,9
2218,75,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,37259,11
2219,76,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,29924,6
2220,1,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,84450,9
2221,3,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,34624,10
2222,4,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,77310,5
2223,10,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,75141,8
2224,13,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,64027,7
2225,14,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,68141,12
2226,26,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,27524,11
2227,31,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,64839,10
2228,36,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,87318,9
2229,60,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,81321,5
2230,64,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,28546,9
2231,78,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,69783,5
2232,79,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,45764,10
2233,30,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,49356,6
2234,12,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,49562,7
2235,17,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,87317,11
2236,19,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,64666,10
2237,38,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,53617,7
2238,39,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,79833,11
2239,42,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,64750,5
2240,45,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,88097,12
2241,53,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,33110,9
2242,55,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,60262,7
2243,66,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,70683,10
2244,67,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,77856,5
2245,72,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,34004,11
2246,80,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,39449,5
2247,34,2024-05-10,Corretiva Nao Planejada,Sistema de Propulsão,39572,10
2248,71,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,62991,7
2249,5,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,46435,12
2250,6,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,56769,11
2251,7,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,82359,8
2252,8,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,54332,9
2253,9,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,78340,11
2254,16,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,87018,10
2255,18,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,63800,7
2256,21,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,35057,8
2257,22,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,67035,6
2258,23,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,62650,10
2259,25,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,59169,9
2260,27,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,58862,6
2261,28,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,44212,10
2262,32,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,36858,10
2263,33,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,39801,10
2264,35,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,69831,9
2265,44,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,65014,8
2266,46,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,58651,7
2267,47,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,31490,11
2268,49,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,28562,7
2269,51,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,34466,8
2270,54,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,53863,12
2271,57,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,39517,5
2272,58,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,49028,8
2273,59,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,43220,10
2274,61,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,69930,6
2275,62,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,37496,9
2276,65,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,85692,6
2277,68,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,89350,9
2278,69,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,44975,9
2279,73,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,73661,5
2280,74,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,46629,11
2281,77,2024-05-10,Corretiva Nao Planejada,Sistema Elétrico,27129,12
2282,2,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,45036,7
2283,11,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,29524,5
2284,15,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,29631,12
2285,20,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,77552,8
2286,24,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,28672,8
2287,29,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,87741,7
2288,37,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,49752,12
2289,40,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,26307,8
2290,41,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,80172,8
2291,43,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,25039,11
2292,48,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,84253,12
2293,50,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,36782,6
2294,52,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,80253,5
2295,56,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,78771,6
2296,63,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,41643,8
2297,70,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,88964,11
2298,75,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,49435,5
2299,76,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,86973,6
2300,1,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,82052,10
2301,3,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,43984,6
2302,4,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,63579,10
2303,10,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,49965,9
2304,13,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,85951,9
2305,14,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,73540,9
2306,26,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,54822,8
2307,31,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,38796,9
2308,36,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,72341,12
2309,60,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,71961,10
2310,64,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,54934,11
2311,78,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,72452,5
2312,79,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,66854,6
2313,30,2024-05-11,Corretiva Nao Planejada,Sistema de Propulsão,41999,12
2314,12,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,26987,5
2315,17,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,38388,8
2316,19,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,33509,12
2317,38,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,26243,9
2318,39,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,88848,6
2319,42,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,60067,12
2320,45,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,34570,6
2321,53,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,63987,8
2322,55,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,36802,12
2323,66,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,79487,10
2324,67,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,85779,10
2325,72,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,86194,5
2326,80,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,85942,12
2327,34,2024-05-11,Corretiva Nao Planejada,Sistema de Propulsão,31311,10
2328,71,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,85080,9
2329,5,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,52296,10
2330,6,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,52192,9
2331,8,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,71640,8
2332,9,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,88022,11
2333,16,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,35063,7
2334,18,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,41366,6
2335,21,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,46663,7
2336,22,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,52842,5
2337,23,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,54442,7
2338,25,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,71096,11
2339,33,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,86381,10
2340,35,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,67385,9
2341,44,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,74482,7
2342,46,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,74628,5
2343,49,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,59316,5
2344,57,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,45408,5
2345,58,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,50388,5
2346,59,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,71194,8
2347,61,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,28904,11
2348,62,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,32509,9
2349,74,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,61854,6
2350,2,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,54992,5
2351,11,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,77745,7
2352,15,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,57601,9
2353,20,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,46994,5
2354,24,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,46229,8
2355,29,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,73180,8
2356,37,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,62984,5
2357,40,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,34183,10
2358,41,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,68253,5
2359,43,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,27959,5
2360,48,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,83464,6
2361,50,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,59866,11
2362,52,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,71583,6
2363,56,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,81731,7
2364,63,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,67728,12
2365,70,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,44636,5
2366,75,2024-05-11,Corretiva Nao Planejada,Sistema Elétrico,81020,8
2367,76,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,44612,12
2368,1,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,55654,5
2369,3,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,77079,9
2370,4,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,79811,7
2371,10,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,52778,6
2372,13,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,77847,8
2373,14,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,29660,6
2374,26,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,65379,12
2375,31,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,73202,11
2376,36,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,72721,5
2377,60,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,38052,7
2378,64,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,33224,8
2379,78,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,26842,11
2380,79,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,69772,12
2381,30,2024-05-12,Corretiva Nao Planejada,Sistema de Propulsão,63261,5
2382,12,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,48735,9
2383,17,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,82579,8
2384,19,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,56579,7
2385,38,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,62518,12
2386,39,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,82536,9
2387,42,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,53791,11
2388,45,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,80533,5
2389,53,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,31592,12
2390,55,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,83840,10
2391,66,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,51617,7
2392,67,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,50163,7
2393,72,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,32160,10
2394,80,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,86347,10
2395,34,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,69936,12
2396,71,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,61696,12
2397,5,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,46719,8
2398,6,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,52652,5
2399,8,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,88025,5
2400,9,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,77990,10
2401,16,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,31756,12
2402,18,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,45105,9
2403,21,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,61201,6
2404,22,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,41621,5
2405,23,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,55758,6
2406,25,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,48011,7
2407,33,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,36745,9
2408,35,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,83241,5
2409,44,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,36431,5
2410,46,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,44290,12
2411,49,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,74903,5
2412,57,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,50042,9
2413,58,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,53717,6
2414,59,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,42483,12
2415,61,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,55927,10
2416,62,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,33497,6
2417,74,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,59756,5
2418,2,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,67357,8
2419,7,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,87181,10
2420,11,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,71782,5
2421,15,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,75179,11
2422,20,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,30771,7
2423,24,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,66927,11
2424,27,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,26723,12
2425,28,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,70932,11
2426,29,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,45294,12
2427,32,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,68212,9
2428,37,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,31107,9
2429,40,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,69764,10
2430,41,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,55316,12
2431,43,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,30819,10
2432,47,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,54589,12
2433,48,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,68394,5
2434,50,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,55101,12
2435,51,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,59101,6
2436,52,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,38935,11
2437,54,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,29881,9
2438,56,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,84879,9
2439,63,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,83222,10
2440,65,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,52349,12
2441,68,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,40250,12
2442,69,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,63730,12
2443,70,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,35694,5
2444,73,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,72866,6
2445,75,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,31561,12
2446,77,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,47987,5
2447,76,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,33870,9
2448,1,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,32427,7
2449,3,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,42234,10
2450,4,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,28180,10
2451,10,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,76107,12
2452,13,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,83533,6
2453,14,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,58332,11
2454,26,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,45767,10
2455,31,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,63842,8
2456,36,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,78874,5
2457,60,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,49546,5
2458,64,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,45426,10
2459,78,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,26893,7
2460,79,2024-05-12,Corretiva Nao Planejada,Sistema Elétrico,67957,8
2461,30,2024-05-13,Corretiva Nao Planejada,Sistema de Propulsão,78560,9
2462,34,2024-05-18,Corretiva Nao Planejada,Sistema de Propulsão,69310,8
2463,34,2024-05-19,Corretiva Nao Planejada,Sistema de Propulsão,80019,5
2464,34,2024-05-20,Corretiva Nao Planejada,Sistema de Propulsão,69312,11
2465,34,2024-05-20,Corretiva Nao Planejada,Sistema de Propulsão,83396,10
2466,34,2024-05-21,Corretiva Nao Planejada,Sistema de Propulsão,67783,5
2467,34,2024-05-22,Corretiva Nao Planejada,Sistema de Propulsão,63713,8
2468,34,2024-05-23,Corretiva Nao Planejada,Sistema de Propulsão,42062,9
2469,34,2024-05-24,Corretiva Nao Planejada,Sistema de Propulsão,42634,8
2470,34,2024-05-26,Corretiva Nao Planejada,Sistema de Propulsão,48363,8
2471,4,2024-06-10,Corretiva Nao Planejada,Sistema de Propulsão,84981,6
2472,12,2024-06-11,Preventiva Programada,Revisao Geral,9165,1
2473,17,2024-06-11,Preventiva Programada,Revisao Geral,6640,1
2474,19,2024-06-11,Preventiva Programada,Revisao Geral,11882,1
2475,38,2024-06-11,Preventiva Programada,Revisao Geral,9816,1
2476,39,2024-06-11,Preventiva Programada,Revisao Geral,11282,1
2477,42,2024-06-11,Preventiva Programada,Revisao Geral,5414,1
2478,45,2024-06-11,Preventiva Programada,Revisao Geral,7999,1
2479,53,2024-06-11,Preventiva Programada,Revisao Geral,9729,1
2480,55,2024-06-11,Preventiva Programada,Revisao Geral,5884,1
2481,66,2024-06-11,Preventiva Programada,Revisao Geral,7416,1
2482,67,2024-06-11,Preventiva Programada,Revisao Geral,5186,1
2483,72,2024-06-11,Preventiva Programada,Revisao Geral,10855,1
2484,80,2024-06-11,Preventiva Programada,Revisao Geral,8823,1
2485,4,2024-06-11,Corretiva Nao Planejada,Sistema de Propulsão,65686,10
2486,71,2024-06-11,Preventiva Programada,Revisao Geral,8589,1
2487,5,2024-06-11,Preventiva Programada,Revisao Geral,5393,1
2488,6,2024-06-11,Preventiva Programada,Revisao Geral,5391,1
2489,8,2024-06-11,Preventiva Programada,Revisao Geral,11834,1
2490,9,2024-06-11,Preventiva Programada,Revisao Geral,7698,1
2491,16,2024-06-11,Preventiva Programada,Revisao Geral,7600,1
2492,18,2024-06-11,Preventiva Programada,Revisao Geral,8277,1
2493,21,2024-06-11,Preventiva Programada,Revisao Geral,5187,1
2494,22,2024-06-11,Preventiva Programada,Revisao Geral,10199,1
2495,23,2024-06-11,Preventiva Programada,Revisao Geral,6762,1
2496,25,2024-06-11,Preventiva Programada,Revisao Geral,9379,1
